company_id,company_name,category,period,period_idx,revenue,cost_of_goods_sold,operating_expenses,net_income,cash,accounts_receivable,inventory,accounts_payable,short_term_debt,long_term_debt,capital_expenditure,operating_cash_flow,investing_cash_flow,financing_cash_flow
C028,Solstice Pharma,Declining,2022-Q4,16,64.76,43.39,20.73,-0.49,6.19,14.92,8.37,9.85,25.14,42.15,2.69,-0.06,-1.27,-1.04
C028,Solstice Pharma,Declining,2023-Q1,17,66.11,44.46,20.94,-0.42,7.84,17.63,10.72,9.54,25.14,42.15,2.77,2.82,-2.49,1.32
C028,Solstice Pharma,Declining,2023-Q2,18,67.43,45.06,21.17,0.06,7.07,16.03,9.16,8.11,25.14,42.15,3.4,1.04,-3.02,1.22
C028,Solstice Pharma,Declining,2023-Q3,19,59.85,39.57,19.17,-0.04,9.85,13.41,6.25,8.53,25.14,42.15,4.04,3.75,-2.82,1.84
C028,Solstice Pharma,Declining,2023-Q4,20,53.34,35.67,16.91,-0.39,8.39,13.3,5.49,9.93,25.14,42.15,2.54,0.95,-1.54,-0.86
C028,Solstice Pharma,Declining,2024-Q1,21,57.71,38.07,18.47,0.03,8.22,13.07,7.42,8.9,25.14,42.15,4.57,3.23,-3.98,0.58
C028,Solstice Pharma,Declining,2024-Q2,22,62.19,40.54,19.98,0.4,6.61,14.82,9.04,7.38,25.14,42.15,4.0,1.03,-2.68,0.05
C028,Solstice Pharma,Declining,2024-Q3,23,56.65,37.44,17.62,0.35,8.04,15.88,6.54,10.11,25.14,42.15,4.94,4.92,-4.16,0.66
C028,Solstice Pharma,Declining,2024-Q4,24,52.7,35.23,16.4,-0.06,5.56,13.71,5.41,8.09,25.14,42.15,2.59,-0.16,-2.04,-0.27
C029,Prism Gaming,Highly Leveraged,2019-Q1,1,160.09,97.13,41.96,13.49,23.49,39.77,20.87,17.66,57.31,124.54,11.36,19.45,-10.89,-3.68
C029,Prism Gaming,Highly Leveraged,2019-Q2,2,177.84,105.03,47.53,16.71,28.42,47.83,17.09,22.65,57.31,124.54,14.54,22.97,-14.48,-3.56
C029,Prism Gaming,Highly Leveraged,2019-Q3,3,162.44,95.83,41.88,16.28,34.03,36.46,22.82,21.24,57.31,124.54,13.96,22.63,-13.34,-3.68
C029,Prism Gaming,Highly Leveraged,2019-Q4,4,157.59,94.68,42.09,13.36,37.73,44.2,14.83,23.6,57.31,124.54,13.45,18.84,-13.27,-1.87
C029,Prism Gaming,Highly Leveraged,2020-Q1,5,168.42,101.04,43.5,15.65,43.99,38.37,18.44,27.74,57.31,124.54,10.62,19.57,-9.61,-3.7
C029,Prism Gaming,Highly Leveraged,2020-Q2,6,185.77,111.47,49.28,16.5,46.77,53.26,23.7,27.52,57.31,124.54,16.22,20.17,-16.02,-1.38
C029,Prism Gaming,Highly Leveraged,2020-Q3,7,178.35,108.02,47.34,14.98,61.74,39.58,20.99,26.12,57.31,124.54,8.06,22.28,-6.62,-0.69
C029,Prism Gaming,Highly Leveraged,2020-Q4,8,169.02,100.54,44.99,15.36,68.88,42.56,19.72,21.26,57.31,124.54,12.93,21.24,-12.31,-1.79
C029,Prism Gaming,Highly Leveraged,2021-Q1,9,187.65,110.64,50.02,17.98,75.81,46.13,19.5,22.59,57.31,124.54,15.83,23.88,-15.26,-1.7
C029,Prism Gaming,Highly Leveraged,2021-Q2,10,207.24,122.41,54.41,20.55,90.84,62.0,27.79,24.61,57.31,124.54,10.71,27.09,-10.1,-1.96
C029,Prism Gaming,Highly Leveraged,2021-Q3,11,193.49,118.13,51.03,15.99,97.93,46.05,23.65,28.41,57.31,124.54,12.45,22.47,-11.69,-3.69
C029,Prism Gaming,Highly Leveraged,2021-Q4,12,187.93,114.24,49.47,15.91,109.36,40.05,25.89,31.21,57.31,124.54,10.98,24.53,-10.78,-2.31
C029,Prism Gaming,Highly Leveraged,2022-Q1,13,198.76,118.88,51.99,18.66,117.72,55.55,23.26,23.43,57.31,124.54,13.01,23.5,-12.79,-2.35
C029,Prism Gaming,Highly Leveraged,2022-Q2,14,208.44,125.47,55.25,18.53,130.9,61.23,30.27,34.46,57.31,124.54,9.71,23.63,-9.26,-1.2
C029,Prism Gaming,Highly Leveraged,2022-Q3,15,197.94,118.57,51.07,18.97,138.04,50.35,21.8,26.96,57.31,124.54,16.52,25.78,-15.52,-3.11
C029,Prism Gaming,Highly Leveraged,2022-Q4,16,188.06,114.35,50.22,15.36,140.54,39.87,23.24,23.84,57.31,124.54,13.81,18.67,-12.51,-3.65
C029,Prism Gaming,Highly Leveraged,2023-Q1,17,204.54,124.83,53.24,17.58,151.41,59.4,22.73,29.37,57.31,124.54,8.63,21.28,-7.55,-2.86
C029,Prism Gaming,Highly Leveraged,2023-Q2,18,221.38,131.61,57.46,21.97,164.0,59.11,19.75,34.3,57.31,124.54,10.97,26.34,-10.4,-3.36
C029,Prism Gaming,Highly Leveraged,2023-Q3,19,202.68,123.94,53.56,16.62,175.86,41.01,23.92,33.15,57.31,124.54,9.07,21.86,-7.93,-2.07
C029,Prism Gaming,Highly Leveraged,2023-Q4,20,186.38,112.21,48.1,17.29,186.04,39.9,23.82,22.53,57.31,124.54,12.53,23.09,-12.11,-0.8
C029,Prism Gaming,Highly Leveraged,2024-Q1,21,203.47,120.1,52.63,20.8,195.99,50.72,19.94,33.37,57.31,124.54,13.1,25.07,-12.55,-2.56
C029,Prism Gaming,Highly Leveraged,2024-Q2,22,223.04,131.92,58.45,22.24,207.79,50.74,31.5,24.28,57.31,124.54,18.21,31.74,-17.77,-2.18
C029,Prism Gaming,Highly Leveraged,2024-Q3,23,200.81,119.9,51.85,19.53,213.21,60.03,18.46,29.43,57.31,124.54,17.56,25.41,-17.19,-2.8
C029,Prism Gaming,Highly Leveraged,2024-Q4,24,192.39,115.42,50.97,17.24,225.61,39.79,19.55,23.25,57.31,124.54,9.51,24.78,-8.65,-3.72
C030,Cascade Beverage,Highly Leveraged,2019-Q1,1,194.09,118.89,53.09,14.89,20.5,52.28,23.65,27.49,36.74,101.48,12.18,19.87,-11.47,-1.41
C030,Cascade Beverage,Highly Leveraged,2019-Q2,2,224.62,137.57,61.27,17.64,26.59,45.87,27.46,32.25,36.74,101.48,17.53,23.0,-16.05,-0.86
C030,Cascade Beverage,Highly Leveraged,2019-Q3,3,219.89,133.42,60.28,17.94,33.73,55.87,31.35,30.42,36.74,101.48,14.22,24.42,-13.35,-3.94
C030,Cascade Beverage,Highly Leveraged,2019-Q4,4,211.18,129.14,58.41,16.03,43.21,55.61,20.66,31.05,36.74,101.48,9.28,20.77,-8.49,-2.79
C030,Cascade Beverage,Highly Leveraged,2020-Q1,5,225.65,135.43,61.17,20.09,57.1,67.4,27.91,33.69,36.74,101.48,10.09,26.39,-8.63,-3.87
C030,Cascade Beverage,Highly Leveraged,2020-Q2,6,247.35,148.41,68.35,21.25,73.2,50.08,34.29,34.68,36.74,101.48,10.66,28.12,-10.41,-1.61
C030,Cascade Beverage,Highly Leveraged,2020-Q3,7,232.36,137.42,64.31,21.29,80.4,59.77,26.17,29.73,36.74,101.48,17.07,27.3,-15.62,-4.49
C030,Cascade Beverage,Highly Leveraged,2020-Q4,8,230.09,139.02,63.01,19.36,88.05,56.3,24.39,36.49,36.74,101.48,15.46,26.83,-15.0,-4.18
C030,Cascade Beverage,Highly Leveraged,2021-Q1,9,253.63,150.79,70.19,22.79,104.75,60.63,28.89,34.22,36.74,101.48,11.42,30.42,-10.96,-2.76
C030,Cascade Beverage,Highly Leveraged,2021-Q2,10,272.81,165.28,74.29,23.24,106.64,67.11,27.99,33.23,36.74,101.48,23.14,29.29,-22.83,-4.58
C030,Cascade Beverage,Highly Leveraged,2021-Q3,11,259.74,157.2,70.13,22.62,118.89,55.43,33.71,33.63,36.74,101.48,17.63,32.28,-17.25,-2.79
C030,Cascade Beverage,Highly Leveraged,2021-Q4,12,248.37,147.19,68.32,22.96,127.02,60.53,26.02,35.38,36.74,101.48,22.34,33.38,-21.43,-3.82
C030,Cascade Beverage,Highly Leveraged,2022-Q1,13,266.0,159.96,72.67,23.33,134.54,77.51,29.89,34.77,36.74,101.48,21.77,31.35,-20.79,-3.04
C030,Cascade Beverage,Highly Leveraged,2022-Q2,14,283.03,169.21,78.73,24.63,145.0,57.69,40.12,39.14,36.74,101.48,18.36,33.46,-17.36,-5.64
C030,Cascade Beverage,Highly Leveraged,2022-Q3,15,273.5,163.57,74.03,25.23,161.55,66.72,32.65,36.05,36.74,101.48,16.7,35.18,-15.25,-3.39
C030,Cascade Beverage,Highly Leveraged,2022-Q4,16,272.68,166.13,73.72,22.93,181.58,65.37,30.52,39.36,36.74,101.48,11.98,33.94,-11.87,-2.04
C030,Cascade Beverage,Highly Leveraged,2023-Q1,17,304.07,183.32,84.63,25.4,198.45,64.62,29.88,43.21,36.74,101.48,18.47,38.23,-17.98,-3.38
C030,Cascade Beverage,Highly Leveraged,2023-Q2,18,320.99,196.51,89.35,24.65,204.16,96.15,29.92,37.59,36.74,101.48,26.01,36.03,-25.58,-4.74
C030,Cascade Beverage,Highly Leveraged,2023-Q3,19,312.49,188.52,86.61,26.32,213.43,73.59,39.83,44.97,36.74,101.48,22.51,37.0,-22.12,-5.61
C030,Cascade Beverage,Highly Leveraged,2023-Q4,20,281.82,167.03,76.55,26.99,231.25,70.46,39.09,41.78,36.74,101.48,16.22,37.91,-15.61,-4.47
C030,Cascade Beverage,Highly Leveraged,2024-Q1,21,309.68,183.9,83.52,30.01,242.23,86.08,32.23,48.36,36.74,101.48,27.03,41.25,-26.42,-3.85
C030,Cascade Beverage,Highly Leveraged,2024-Q2,22,337.98,203.13,93.32,29.46,253.19,82.79,34.3,46.88,36.74,101.48,27.22,40.83,-26.11,-3.76
C030,Cascade Beverage,Highly Leveraged,2024-Q3,23,331.28,199.38,92.42,27.91,265.3,96.73,31.01,52.25,36.74,101.48,19.33,36.23,-18.52,-5.59
C030,Cascade Beverage,Highly Leveraged,2024-Q4,24,314.85,191.36,84.78,27.34,278.1,68.28,39.82,48.12,36.74,101.48,23.7,40.02,-22.69,-4.52
C031,Novus Microelectronics,Highly Leveraged,2019-Q1,1,102.87,63.06,30.11,5.0,21.26,30.76,10.78,11.42,60.57,121.75,5.56,11.6,-4.56,-2.04
C031,Novus Microelectronics,Highly Leveraged,2019-Q2,2,112.86,68.32,34.09,5.56,23.97,26.19,14.83,13.58,60.57,121.75,6.41,10.39,-6.1,-1.58
C031,Novus Microelectronics,Highly Leveraged,2019-Q3,3,103.21,62.15,30.46,5.67,28.56,28.32,15.36,13.91,60.57,121.75,7.05,11.49,-6.81,-0.09
C031,Novus Microelectronics,Highly Leveraged,2019-Q4,4,96.53,58.28,28.87,4.76,31.56,27.89,11.31,15.74,60.57,121.75,6.22,9.72,-5.31,-1.41
C031,Novus Microelectronics,Highly Leveraged,2020-Q1,5,103.62,62.84,30.26,5.62,35.09,20.97,12.25,13.4,60.57,121.75,5.51,8.88,-5.26,-0.09
C031,Novus Microelectronics,Highly Leveraged,2020-Q2,6,110.24,66.57,32.38,6.2,39.55,25.57,13.92,12.46,60.57,121.75,4.81,7.97,-3.6,0.08
C031,Novus Microelectronics,Highly Leveraged,2020-Q3,7,107.88,65.54,32.04,5.45,42.32,28.5,10.08,15.87,60.57,121.75,7.01,10.96,-6.48,-1.71
C031,Novus Microelectronics,Highly Leveraged,2020-Q4,8,105.61,64.09,31.64,5.13,42.82,30.32,11.81,16.47,60.57,121.75,8.89,9.3,-8.09,-0.7
C031,Novus Microelectronics,Highly Leveraged,2021-Q1,9,118.93,73.1,34.75,6.03,46.39,24.42,17.82,17.03,60.57,121.75,7.63,10.89,-7.49,0.17
C031,Novus Microelectronics,Highly Leveraged,2021-Q2,10,129.45,78.89,38.19,7.0,55.01,29.85,18.44,14.77,60.57,121.75,6.84,13.87,-5.95,0.69
C031,Novus Microelectronics,Highly Leveraged,2021-Q3,11,120.58,73.31,35.62,6.45,56.87,27.46,18.3,18.7,60.57,121.75,6.97,11.6,-6.89,-2.84
C031,Novus Microelectronics,Highly Leveraged,2021-Q4,12,120.65,72.97,36.24,6.31,58.48,30.61,17.08,13.38,60.57,121.75,6.26,9.86,-5.59,-2.66
C031,Novus Microelectronics,Highly Leveraged,2022-Q1,13,129.43,79.62,38.56,6.16,64.52,37.93,11.99,20.29,60.57,121.75,6.08,13.2,-5.94,-1.23
C031,Novus Microelectronics,Highly Leveraged,2022-Q2,14,142.07,87.22,42.3,7.13,73.83,35.91,14.31,15.71,60.57,121.75,6.3,14.07,-5.35,0.59
C031,Novus Microelectronics,Highly Leveraged,2022-Q3,15,138.2,81.99,41.25,8.94,77.71,29.91,18.33,17.23,60.57,121.75,9.67,13.67,-9.41,-0.37
C031,Novus Microelectronics,Highly Leveraged,2022-Q4,16,127.23,76.17,38.07,7.47,81.68,27.46,16.67,14.69,60.57,121.75,6.66,11.59,-5.54,-2.07
C031,Novus Microelectronics,Highly Leveraged,2023-Q1,17,138.91,82.44,41.11,9.24,86.01,37.69,17.8,19.99,60.57,121.75,8.18,12.87,-8.03,-0.51
C031,Novus Microelectronics,Highly Leveraged,2023-Q2,18,143.62,86.68,43.05,8.14,89.85,32.3,15.82,18.5,60.57,121.75,8.19,10.46,-6.99,0.37
C031,Novus Microelectronics,Highly Leveraged,2023-Q3,19,125.66,74.41,37.92,7.72,89.54,25.3,18.19,17.03,60.57,121.75,10.83,11.32,-10.8,-0.83
C031,Novus Microelectronics,Highly Leveraged,2023-Q4,20,123.7,74.79,36.36,7.13,85.41,30.04,16.1,18.9,60.57,121.75,10.74,8.5,-10.5,-2.14
C031,Novus Microelectronics,Highly Leveraged,2024-Q1,21,130.39,77.45,39.1,8.1,89.63,37.22,13.61,14.1,60.57,121.75,5.58,11.13,-5.43,-1.49
C031,Novus Microelectronics,Highly Leveraged,2024-Q2,22,138.5,82.68,41.2,8.69,94.59,31.21,20.18,22.37,60.57,121.75,7.99,14.04,-7.42,-1.66
C031,Novus Microelectronics,Highly Leveraged,2024-Q3,23,130.86,80.09,39.59,6.1,96.6,30.57,16.5,15.18,60.57,121.75,7.94,9.06,-7.63,0.59
C031,Novus Microelectronics,Highly Leveraged,2024-Q4,24,130.85,77.88,38.83,8.33,100.53,34.09,17.07,17.0,60.57,121.75,8.95,15.2,-8.29,-2.98
C032,Valence Metals,Highly Leveraged,2019-Q1,1,155.1,95.94,47.42,7.31,18.95,38.71,18.43,21.21,39.15,81.09,7.26,11.39,-6.97,-2.87
C032,Valence Metals,Highly Leveraged,2019-Q2,2,163.44,98.73,49.39,9.99,20.74,42.94,17.93,27.38,39.15,81.09,9.36,14.08,-8.83,-3.46
C032,Valence Metals,Highly Leveraged,2019-Q3,3,168.86,103.88,51.82,8.37,22.17,44.7,16.05,19.26,39.15,81.09,11.39,14.33,-10.06,-2.84
C032,Valence Metals,Highly Leveraged,2019-Q4,4,171.81,106.41,52.35,8.29,23.18,41.13,19.33,23.41,39.15,81.09,11.2,12.48,-10.0,-1.48
C032,Valence Metals,Highly Leveraged,2020-Q1,5,194.18,119.71,59.83,9.48,25.74,43.84,28.55,28.46,39.15,81.09,10.38,14.98,-9.18,-3.25
C032,Valence Metals,Highly Leveraged,2020-Q2,6,211.07,131.6,64.1,10.03,30.44,59.02,24.94,30.17,39.15,81.09,12.8,20.0,-11.99,-3.31
C032,Valence Metals,Highly Leveraged,2020-Q3,7,199.87,120.32,61.39,12.12,30.0,52.92,26.62,23.81,39.15,81.09,17.39,16.96,-17.0,-0.4
C032,Valence Metals,Highly Leveraged,2020-Q4,8,194.87,120.89,60.72,8.45,32.84,42.26,28.07,31.06,39.15,81.09,11.08,16.31,-10.69,-2.78
C032,Valence Metals,Highly Leveraged,2021-Q1,9,229.19,139.35,70.58,12.95,37.47,54.17,29.84,37.64,39.15,81.09,13.54,19.4,-13.33,-1.44
C032,Valence Metals,Highly Leveraged,2021-Q2,10,251.56,155.23,78.88,11.59,48.09,57.33,38.03,28.92,39.15,81.09,10.78,21.67,-9.44,-1.62
C032,Valence Metals,Highly Leveraged,2021-Q3,11,250.48,151.01,75.78,16.26,52.45,72.11,27.41,29.13,39.15,81.09,17.51,25.16,-17.47,-3.34
C032,Valence Metals,Highly Leveraged,2021-Q4,12,245.16,147.1,75.33,15.55,51.15,70.98,36.52,35.85,39.15,81.09,20.91,22.55,-20.14,-3.72
C032,Valence Metals,Highly Leveraged,2022-Q1,13,268.58,165.75,83.48,13.01,56.22,59.1,28.36,41.24,39.15,81.09,16.63,21.35,-15.46,-0.82
C032,Valence Metals,Highly Leveraged,2022-Q2,14,293.8,179.31,91.62,15.65,62.06,83.4,38.64,36.37,39.15,81.09,16.38,25.29,-16.2,-3.26
C032,Valence Metals,Highly Leveraged,2022-Q3,15,282.65,175.65,85.75,14.44,69.39,76.89,38.42,33.3,39.15,81.09,19.34,27.26,-18.79,-1.14
C032,Valence Metals,Highly Leveraged,2022-Q4,16,261.23,158.18,81.15,14.93,81.4,53.28,37.0,35.56,39.15,81.09,13.34,25.48,-12.32,-1.15
C032,Valence Metals,Highly Leveraged,2023-Q1,17,304.62,185.94,95.38,15.98,92.11,76.09,43.54,48.37,39.15,81.09,15.69,26.89,-15.08,-1.09
C032,Valence Metals,Highly Leveraged,2023-Q2,18,326.3,197.35,100.68,19.71,104.17,91.56,36.58,48.2,39.15,81.09,14.84,30.26,-13.64,-4.56
C032,Valence Metals,Highly Leveraged,2023-Q3,19,322.35,195.89,101.24,17.41,113.17,96.05,34.64,36.06,39.15,81.09,20.16,30.79,-20.01,-1.78
C032,Valence Metals,Highly Leveraged,2023-Q4,20,306.97,184.18,96.02,18.58,121.12,65.65,29.97,36.39,39.15,81.09,22.92,32.86,-21.72,-3.2
C032,Valence Metals,Highly Leveraged,2024-Q1,21,323.73,197.79,100.0,17.96,117.77,85.2,34.75,54.37,39.15,81.09,28.58,27.97,-28.56,-2.77
C032,Valence Metals,Highly Leveraged,2024-Q2,22,344.79,209.42,106.07,20.48,123.93,88.63,40.54,46.38,39.15,81.09,25.62,34.6,-24.37,-4.07
C032,Valence Metals,Highly Leveraged,2024-Q3,23,347.44,211.33,107.04,20.3,128.69,80.39,34.7,42.56,39.15,81.09,25.76,30.78,-24.77,-1.24
C032,Valence Metals,Highly Leveraged,2024-Q4,24,352.73,217.66,106.78,19.72,129.88,101.74,51.43,48.83,39.15,81.09,31.32,33.05,-30.53,-1.34
C033,Infinitum Supply Chain,Highly Leveraged,2019-Q1,1,105.68,62.77,31.05,6.61,26.43,29.28,12.55,13.21,69.59,111.11,7.73,13.17,-7.12,-1.87
C033,Infinitum Supply Chain,Highly Leveraged,2019-Q2,2,115.05,68.98,33.13,7.41,32.31,24.99,14.0,14.42,69.59,111.11,5.28,12.16,-4.3,-1.98
C033,Infinitum Supply Chain,Highly Leveraged,2019-Q3,3,112.44,67.09,33.33,6.72,31.45,26.69,14.63,12.5,69.59,111.11,9.92,10.1,-9.11,-1.86
C033,Infinitum Supply Chain,Highly Leveraged,2019-Q4,4,104.91,61.38,30.77,7.28,33.34,27.75,11.5,16.89,69.59,111.11,5.79,8.1,-4.41,-1.81
C033,Infinitum Supply Chain,Highly Leveraged,2020-Q1,5,113.92,68.55,32.62,7.27,39.69,33.53,15.73,13.58,69.59,111.11,6.75,12.45,-6.15,0.04
C033,Infinitum Supply Chain,Highly Leveraged,2020-Q2,6,116.45,70.46,33.37,7.17,44.78,28.19,13.96,15.33,69.59,111.11,4.96,10.35,-3.93,-1.33
C033,Infinitum Supply Chain,Highly Leveraged,2020-Q3,7,113.08,67.99,32.88,6.86,42.76,25.99,14.54,14.2,69.59,111.11,8.65,9.22,-8.59,-2.65
C033,Infinitum Supply Chain,Highly Leveraged,2020-Q4,8,106.17,61.83,30.46,8.12,47.17,21.97,15.43,12.91,69.59,111.11,5.53,9.67,-4.12,-1.14
C033,Infinitum Supply Chain,Highly Leveraged,2021-Q1,9,117.57,69.55,33.98,8.23,52.03,25.95,13.06,14.72,69.59,111.11,6.4,13.38,-5.54,-2.97
C033,Infinitum Supply Chain,Highly Leveraged,2021-Q2,10,125.12,73.41,36.27,9.29,56.32,36.75,13.78,18.09,69.59,111.11,5.8,12.17,-5.71,-2.17
C033,Infinitum Supply Chain,Highly Leveraged,2021-Q3,11,118.51,71.14,33.81,7.88,62.23,30.31,13.37,16.41,69.59,111.11,6.6,12.31,-6.15,-0.25
C033,Infinitum Supply Chain,Highly Leveraged,2021-Q4,12,111.8,67.4,32.12,6.91,66.33,23.45,16.16,14.49,69.59,111.11,6.48,11.07,-6.29,-0.68
C033,Infinitum Supply Chain,Highly Leveraged,2022-Q1,13,115.46,68.46,33.99,7.46,68.32,29.91,10.93,16.07,69.59,111.11,9.19,12.76,-8.25,-2.51
C033,Infinitum Supply Chain,Highly Leveraged,2022-Q2,14,124.53,74.6,36.49,7.79,76.55,25.21,14.26,15.91,69.59,111.11,6.33,13.18,-5.44,0.48
C033,Infinitum Supply Chain,Highly Leveraged,2022-Q3,15,114.63,69.08,33.02,7.11,77.65,34.17,14.6,17.92,69.59,111.11,5.64,8.58,-4.5,-2.98
C033,Infinitum Supply Chain,Highly Leveraged,2022-Q4,16,115.02,69.19,32.81,7.46,80.98,30.56,12.91,16.69,69.59,111.11,6.57,12.58,-6.41,-2.84
C033,Infinitum Supply Chain,Highly Leveraged,2023-Q1,17,126.21,75.71,36.73,8.04,80.65,30.57,14.37,13.83,69.59,111.11,11.21,11.46,-9.9,-1.89
C033,Infinitum Supply Chain,Highly Leveraged,2023-Q2,18,145.83,86.94,43.02,9.61,80.47,35.6,13.2,16.3,69.59,111.11,12.9,14.84,-11.86,-3.16
C033,Infinitum Supply Chain,Highly Leveraged,2023-Q3,19,141.86,85.43,41.47,8.93,87.18,37.51,13.06,22.45,69.59,111.11,7.51,15.64,-6.45,-2.48
C033,Infinitum Supply Chain,Highly Leveraged,2023-Q4,20,132.55,77.3,38.1,10.57,90.85,28.88,14.21,17.15,69.59,111.11,8.46,15.19,-8.06,-3.47
C033,Infinitum Supply Chain,Highly Leveraged,2024-Q1,21,136.39,80.37,40.26,9.52,91.43,37.46,18.95,18.44,69.59,111.11,10.2,12.14,-9.89,-1.66
C033,Infinitum Supply Chain,Highly Leveraged,2024-Q2,22,153.36,89.52,45.2,11.69,96.87,32.6,21.51,23.85,69.59,111.11,11.84,16.9,-10.91,-0.54
C033,Infinitum Supply Chain,Highly Leveraged,2024-Q3,23,152.84,90.66,45.25,10.4,102.86,38.0,17.79,23.44,69.59,111.11,10.35,17.76,-10.08,-1.69
C033,Infinitum Supply Chain,Highly Leveraged,2024-Q4,24,144.19,87.27,42.37,8.62,105.89,40.53,13.38,19.79,69.59,111.11,11.75,14.59,-11.68,0.12
C034,Aegis Security,Highly Leveraged,2019-Q1,1,155.66,89.59,41.91,16.53,26.54,39.18,20.28,20.13,36.81,92.68,11.04,23.3,-10.87,-3.85
C034,Aegis Security,Highly Leveraged,2019-Q2,2,168.52,97.78,45.27,17.5,36.78,46.23,20.35,21.4,36.81,92.68,8.65,20.96,-7.79,-2.93
C034,Aegis Security,Highly Leveraged,2019-Q3,3,155.04,90.78,42.41,14.79,43.19,35.01,18.08,25.2,36.81,92.68,10.81,18.88,-10.68,-1.8
C034,Aegis Security,Highly Leveraged,2019-Q4,4,148.03,84.7,40.66,15.41,55.56,40.2,19.38,21.21,36.81,92.68,9.25,20.82,-7.96,-0.48
C034,Aegis Security,Highly Leveraged,2020-Q1,5,163.3,95.31,44.12,16.31,62.84,40.08,16.29,17.19,36.81,92.68,10.69,20.05,-10.12,-2.65
C034,Aegis Security,Highly Leveraged,2020-Q2,6,175.5,104.06,47.06,16.7,72.04,43.04,17.0,19.23,36.81,92.68,12.03,24.0,-10.89,-3.91
C034,Aegis Security,Highly Leveraged,2020-Q3,7,160.09,92.12,42.34,17.63,85.15,34.1,16.67,17.66,36.81,92.68,8.87,25.63,-8.68,-3.85
C034,Aegis Security,Highly Leveraged,2020-Q4,8,154.65,90.28,40.99,15.94,97.57,44.27,22.22,18.48,36.81,92.68,6.36,20.56,-5.4,-2.74
C034,Aegis Security,Highly Leveraged,2021-Q1,9,162.6,95.17,43.71,16.19,113.15,35.44,20.83,22.51,36.81,92.68,7.46,23.59,-6.28,-1.73
C034,Aegis Security,Highly Leveraged,2021-Q2,10,171.3,98.11,46.57,18.37,125.84,41.82,23.99,19.05,36.81,92.68,10.12,24.81,-8.69,-3.44
C034,Aegis Security,Highly Leveraged,2021-Q3,11,167.9,99.61,44.84,15.99,133.54,40.91,20.12,20.87,36.81,92.68,8.56,18.47,-8.14,-2.62
C034,Aegis Security,Highly Leveraged,2021-Q4,12,157.04,90.15,42.99,16.33,138.71,42.48,14.29,22.09,36.81,92.68,13.79,22.41,-13.79,-3.46
C034,Aegis Security,Highly Leveraged,2022-Q1,13,174.08,99.61,46.98,19.02,147.43,38.85,16.75,26.0,36.81,92.68,11.04,22.47,-9.63,-4.11
C034,Aegis Security,Highly Leveraged,2022-Q2,14,191.4,113.47,52.65,17.37,159.75,48.92,18.95,24.01,36.81,92.68,10.62,23.23,-10.2,-0.72
C034,Aegis Security,Highly Leveraged,2022-Q3,15,185.65,105.84,50.27,20.56,170.44,54.13,18.92,21.01,36.81,92.68,14.04,27.5,-13.01,-3.81
C034,Aegis Security,Highly Leveraged,2022-Q4,16,173.27,99.79,47.59,17.82,180.34,50.65,19.53,26.41,36.81,92.68,10.61,23.24,-10.37,-2.97
C034,Aegis Security,Highly Leveraged,2023-Q1,17,184.61,107.15,50.36,18.73,188.23,49.48,22.88,29.03,36.81,92.68,12.53,21.88,-11.35,-2.64
C034,Aegis Security,Highly Leveraged,2023-Q2,18,198.61,114.72,52.79,21.73,200.75,57.35,22.61,30.72,36.81,92.68,14.64,28.58,-13.43,-2.62
C034,Aegis Security,Highly Leveraged,2023-Q3,19,191.85,112.96,51.49,18.96,206.95,45.82,18.02,30.66,36.81,92.68,13.89,22.68,-13.27,-3.22
C034,Aegis Security,Highly Leveraged,2023-Q4,20,169.37,99.23,44.89,17.34,213.23,43.93,22.55,26.08,36.81,92.68,14.37,20.75,-13.39,-1.07
C034,Aegis Security,Highly Leveraged,2024-Q1,21,198.56,117.44,54.41,18.43,225.81,48.61,20.84,25.76,36.81,92.68,10.79,24.29,-10.39,-1.32
C034,Aegis Security,Highly Leveraged,2024-Q2,22,206.92,118.3,56.21,22.71,234.47,44.96,21.82,22.02,36.81,92.68,16.23,28.08,-14.9,-4.52
C034,Aegis Security,Highly Leveraged,2024-Q3,23,186.56,110.15,50.85,17.58,243.67,46.88,23.91,29.16,36.81,92.68,11.22,20.73,-9.86,-1.68
C034,Aegis Security,Highly Leveraged,2024-Q4,24,165.26,96.3,44.63,16.65,250.09,38.8,19.46,23.65,36.81,92.68,12.51,21.52,-11.22,-3.88
C035,Terra CleanTech,Cash-Rich,2019-Q1,1,135.18,57.63,27.19,37.66,181.4,28.36,8.73,11.3,4.39,4.18,6.62,43.9,-5.87,-4.26
C035,Terra CleanTech,Cash-Rich,2019-Q2,2,147.76,60.69,29.3,43.21,210.35,33.64,14.34,12.64,4.39,4.18,10.89,47.85,-10.56,-8.34
C035,Terra CleanTech,Cash-Rich,2019-Q3,3,138.5,58.71,27.68,38.97,239.74,34.03,12.37,14.12,4.39,4.18,8.48,44.25,-8.07,-6.79
C035,Terra CleanTech,Cash-Rich,2019-Q4,4,132.97,55.76,26.21,38.14,266.49,32.45,8.87,14.04,4.39,4.18,6.63,39.56,-6.01,-6.81
C035,Terra CleanTech,Cash-Rich,2020-Q1,5,139.71,58.38,27.63,40.16,295.12,30.78,9.67,15.65,4.39,4.18,8.47,43.07,-8.41,-6.03
